5221524,1538170906279,1538170906286,"n",120671,78,297
5221525,1538170906515,1538170906536,"s",120671,83,236
5221526,1538170908665,1538170908688," ",120671,32,137
5221527,1538170908799,1538170908817,"o",120671,79,94
5221528,1538170909002,1538170909035,"n",120671,78,3
5221529,1538170909098,1538170909127," ",120671,32,96
5221530,1538170909459,1538170909477,"m",120671,77,34
5221531,1538170909632,1538170909650,"o",120671,79,88
5221532,1538170909818,1538170909851,"n",120671,78,114
5221533,1538170909882,1538170909897,"d",120671,68,64
5221534,1538170910082,1538170910103,"a",120671,65,52
5221535,1538170910233,1538170910253,"y",120671,89,27
5221536,1538170912250,1538170912285," ",120671,32,64
5221663,1538170913293,1538170913313,"BKSP",120671,8,140
5221664,1538170913661,1538170913680,"BKSP",120671,8,56
5221665,1538170914130,1538170914148,"BKSP",120671,8,406
5221666,1538170914634,1538170914667,"BKSP",120671,8,261
5221667,1538170914893,1538170914945,"BKSP",120671,8,259
5221668,1538170915144,1538170915160,"BKSP",120671,8,251
5221669,1538170915328,1538170915345,"BKSP",120671,8,184
5221670,1538170915528,1538170915547,"BKSP",120671,8,200
5221671,1538170916482,1538170916512,"M",120671,77,954
5221672,1538170916683,1538170916699,"o",120671,79,201
5221673,1538170916883,1538170916902,"n",120671,78,158
5221674,1538170917017,1538170917034,"d",120671,68,76
5221675,1538170917218,1538170917238,"a",120671,65,109
5221676,1538170917400,1538170917420,"y",120671,89,43
5221677,1538170917599,1538170917622," ",120671,32,196
5221678,1538170919085,1538170919105,"a",120671,65,12
5221679,1538170919351,1538170919372,"f",120671,70,93
5221680,1538170919533,1538170919554,"t",120671,84,108
5221681,1538170919750,1538170919768,"e",120671,69,115
5221682,1538170919934,1538170919949,"r",120671,82,138
5221683,1538170920188,1538170920206,"n",120671,78,140
5221684,1538170920385,1538170920403,"o",120671,79,128
5221685,1538170920534,1538170920549,"o",120671,79,149
5221686,1538170920733,1538170920754,"n",120671,78,105
5221687,1538170921583,1538170921608,".",120671,190,77
