5221049,1538170846741,1538170846759,"b",120662,66,134
5221050,1538170847474,1538170847495,"i",120662,73,733
5221051,1538170847627,1538170847643,"s",120662,83,153
5221052,1538170847742,1538170847763,"b",120662,66,115
5221053,1538170848057,1538170848076,"u",120662,85,315
5221054,1538170848324,1538170848346,"n",120662,78,267
5221055,1538170848741,1538170848764,"c",120662,67,417
5221056,1538170848892,1538170848910,"l",120662,76,151
5221057,1538170848975,1538170848991,"e",120662,69,83
5221068,1538170849191,1538170849215,"a",120662,65,101
5221069,1538170849391,1538170849413,"r",120662,82,75
5221070,1538170850355,1538170850376,"BKSP",120662,8,43
5221071,1538170850859,1538170850877,"BKSP",120662,8,94
5221072,1538170851115,1538170851128,"BKSP",120662,8,232
5221073,1538170851349,1538170851364,"BKSP",120662,8,48
5221074,1538170851513,1538170851524,"BKSP",120662,8,11
5221075,1538170851715,1538170851730,"BKSP",120662,8,19
5221076,1538170851882,1538170851895,"BKSP",120662,8,167
5221077,1538170852082,1538170852096,"BKSP",120662,8,93
5221078,1538170852282,1538170852297,"BKSP",120662,8,100
5221079,1538170852466,1538170852480,"BKSP",120662,8,184
5221080,1538170853170,1538170853189,"BKSP",120662,8,83
5221081,1538170853958,1538170853982," ",120662,32,142
5221082,1538170854225,1538170854247,"u",120662,85,233
5221083,1538170854443,1538170854466,"n",120662,78,22
5221084,1538170854726,1538170854746,"c",120662,67,22
5221085,1538170854860,1538170854879,"l",120662,76,134
5221086,1538170854958,1538170854975,"e",120662,69,59
5221087,1538170855160,1538170855181,"a",120662,65,79
5221088,1538170855375,1538170855394,"r",120662,82,117
5221089,1538170856708,1538170856737,".",120662,190,54
